"port","proto","svc","info"
"54782","tcp","unknown",""
"54783","tcp","unknown",""
"54784","tcp","unknown",""
"54785","tcp","unknown",""
"54786","tcp","unknown",""
"54787","tcp","unknown",""
"54788","tcp","unknown",""
"54789","tcp","unknown",""
"54790","tcp","unknown",""
"54791","tcp","unknown",""
"54792","tcp","unknown",""
"54793","tcp","unknown",""
"54794","tcp","unknown",""
"54795","tcp","unknown",""
"54796","tcp","unknown",""
"54797","tcp","unknown",""
"54798","tcp","unknown",""
"54799","tcp","unknown",""
"54800","tcp","unknown",""
"54801","tcp","unknown",""
"54802","tcp","unknown",""
"54803","tcp","unknown",""
"54804","tcp","unknown",""
"54805","tcp","unknown",""
"54806","tcp","unknown",""
"54807","tcp","unknown",""
"54808","tcp","unknown",""
"54809","tcp","unknown",""
"54810","tcp","unknown",""
"54811","tcp","unknown",""
"54812","tcp","unknown",""
"54813","tcp","unknown",""
"54814","tcp","unknown",""
"54815","tcp","unknown",""
"54816","tcp","unknown",""
"54817","tcp","unknown",""
"54818","tcp","unknown",""
"54819","tcp","unknown",""
"54820","tcp","unknown",""
"54821","tcp","unknown",""
"54822","tcp","unknown",""
"54823","tcp","unknown",""
"54824","tcp","unknown",""
"54825","tcp","unknown",""
"54826","tcp","unknown",""
"54827","tcp","unknown",""
"54828","tcp","unknown",""
"54829","tcp","unknown",""
"54830","tcp","unknown",""
"54831","tcp","unknown",""
"54832","tcp","unknown",""
"54833","tcp","unknown",""
"54834","tcp","unknown",""
"54835","tcp","unknown",""
"54836","tcp","unknown",""
"54837","tcp","unknown",""
"54838","tcp","unknown",""
"54839","tcp","unknown",""
"54840","tcp","unknown",""
"54841","tcp","unknown",""
"54842","tcp","unknown",""
"54843","tcp","unknown",""
"54844","tcp","unknown",""
"54845","tcp","unknown",""
"54846","tcp","unknown",""
"54847","tcp","unknown",""
"54848","tcp","unknown",""
"54849","tcp","unknown",""
"54850","tcp","unknown",""
"54851","tcp","unknown",""
"54852","tcp","unknown",""
"54853","tcp","unknown",""
"54854","tcp","unknown",""
"54855","tcp","unknown",""
"54856","tcp","unknown",""
"54857","tcp","unknown",""
"54858","tcp","unknown",""
"54859","tcp","unknown",""
"54860","tcp","unknown",""
"54861","tcp","unknown",""
"54862","tcp","unknown",""
"54863","tcp","unknown",""
"54864","tcp","unknown",""
"54865","tcp","unknown",""
"54866","tcp","unknown",""
"54867","tcp","unknown",""
"54868","tcp","unknown",""
"54869","tcp","unknown",""
"54870","tcp","unknown",""
"54871","tcp","unknown",""
"54872","tcp","unknown",""
"54873","tcp","unknown",""
"54874","tcp","unknown",""
"54875","tcp","unknown",""
"54876","tcp","unknown",""
"54877","tcp","unknown",""
"54878","tcp","unknown",""
"54879","tcp","unknown",""
"54880","tcp","unknown",""
"54881","tcp","unknown",""
"54882","tcp","unknown",""
"54883","tcp","unknown",""
"54884","tcp","unknown",""
"54885","tcp","unknown",""
"54886","tcp","unknown",""
"54887","tcp","unknown",""
"54888","tcp","unknown",""
"54889","tcp","unknown",""
"54890","tcp","unknown",""
"54891","tcp","unknown",""
"54892","tcp","unknown",""
"54893","tcp","unknown",""
"54894","tcp","unknown",""
"54895","tcp","unknown",""
"54896","tcp","unknown",""
"54897","tcp","unknown",""
"54898","tcp","unknown",""
"54899","tcp","unknown",""
"54900","tcp","unknown",""
"54901","tcp","unknown",""
"54902","tcp","unknown",""
"54903","tcp","unknown",""
"54904","tcp","unknown",""
"54905","tcp","unknown",""
"54906","tcp","unknown",""
"54907","tcp","unknown",""
"54908","tcp","unknown",""
"54909","tcp","unknown",""
"54910","tcp","unknown",""
"54911","tcp","unknown",""
"54912","tcp","unknown",""
"54913","tcp","unknown",""
"54914","tcp","unknown",""
"54915","tcp","unknown",""
"54916","tcp","unknown",""
"54917","tcp","unknown",""
"54918","tcp","unknown",""
"54919","tcp","unknown",""
"54920","tcp","unknown",""
"54921","tcp","unknown",""
"54922","tcp","unknown",""
"54923","tcp","unknown",""
"54924","tcp","unknown",""
"54925","tcp","unknown",""
"54926","tcp","unknown",""
"54927","tcp","unknown",""
"54928","tcp","unknown",""
"54929","tcp","unknown",""
"54930","tcp","unknown",""
"54931","tcp","unknown",""
"54932","tcp","unknown",""
"54933","tcp","unknown",""
"54934","tcp","unknown",""
"54935","tcp","unknown",""
"54936","tcp","unknown",""
"54937","tcp","unknown",""
"54938","tcp","unknown",""
"54939","tcp","unknown",""
"54940","tcp","unknown",""
"54941","tcp","unknown",""
"54942","tcp","unknown",""
"54943","tcp","unknown",""
"54944","tcp","unknown",""
"54945","tcp","unknown",""
"54946","tcp","unknown",""
"54947","tcp","unknown",""
"54948","tcp","unknown",""
"54949","tcp","unknown",""
"54950","tcp","unknown",""
"54951","tcp","unknown",""
"54952","tcp","unknown",""
"54953","tcp","unknown",""
"54954","tcp","unknown",""
"54955","tcp","unknown",""
"54956","tcp","unknown",""
"54957","tcp","unknown",""
"54958","tcp","unknown",""
"54959","tcp","unknown",""
"54960","tcp","unknown",""
"54961","tcp","unknown",""
"54962","tcp","unknown",""
"54963","tcp","unknown",""
"54964","tcp","unknown",""
"54965","tcp","unknown",""
"54966","tcp","unknown",""
"54967","tcp","unknown",""
"54968","tcp","unknown",""
"54969","tcp","unknown",""
"54970","tcp","unknown",""
"54971","tcp","unknown",""
"54972","tcp","unknown",""
"54973","tcp","unknown",""
"54974","tcp","unknown",""
"54975","tcp","unknown",""
"54976","tcp","unknown",""
"54977","tcp","unknown",""
"54978","tcp","unknown",""
"54979","tcp","unknown",""
"54980","tcp","unknown",""
"54981","tcp","unknown",""
"54982","tcp","unknown",""
"54983","tcp","unknown",""
"54984","tcp","unknown",""
"54985","tcp","unknown",""
"54986","tcp","unknown",""
"54987","tcp","unknown",""
"54988","tcp","unknown",""
"54989","tcp","unknown",""
"54990","tcp","unknown",""
"54991","tcp","unknown",""
"54992","tcp","unknown",""
"54993","tcp","unknown",""
"54994","tcp","unknown",""
"54995","tcp","unknown",""
"54996","tcp","unknown",""
"54997","tcp","unknown",""
"54998","tcp","unknown",""
"54999","tcp","unknown",""
"55000","tcp","unknown",""
"55001","tcp","unknown",""
"55002","tcp","unknown",""
"55003","tcp","unknown",""
"55004","tcp","unknown",""
"55005","tcp","unknown",""
"55006","tcp","unknown",""
"55007","tcp","unknown",""
"55008","tcp","unknown",""
"55009","tcp","unknown",""
"55010","tcp","unknown",""
"55011","tcp","unknown",""
"55012","tcp","unknown",""
"55013","tcp","unknown",""
"55014","tcp","unknown",""
"55015","tcp","unknown",""
"55016","tcp","unknown",""
"55017","tcp","unknown",""
"55018","tcp","unknown",""
"55019","tcp","unknown",""
"55020","tcp","unknown",""
"55021","tcp","unknown",""
"55022","tcp","unknown",""
"55023","tcp","unknown",""
"55024","tcp","unknown",""
"55025","tcp","unknown",""
"55026","tcp","unknown",""
"55027","tcp","unknown",""
"55028","tcp","unknown",""
"55029","tcp","unknown",""
"55030","tcp","unknown",""
"55031","tcp","unknown",""
"55032","tcp","unknown",""
"55033","tcp","unknown",""
"55034","tcp","unknown",""
"55035","tcp","unknown",""
"55036","tcp","unknown",""
"55037","tcp","unknown",""
"55038","tcp","unknown",""
"55039","tcp","unknown",""
"55040","tcp","unknown",""
"55041","tcp","unknown",""
"55042","tcp","unknown",""
"55043","tcp","unknown",""
"55044","tcp","unknown",""
"55045","tcp","unknown",""
"55046","tcp","unknown",""
"55047","tcp","unknown",""
"55048","tcp","unknown",""
"55049","tcp","unknown",""
"55050","tcp","unknown",""
"55051","tcp","unknown",""
"55052","tcp","unknown",""
"55053","tcp","unknown",""
"55054","tcp","unknown",""
"55055","tcp","unknown",""
"55056","tcp","unknown",""
"55057","tcp","unknown",""
"55058","tcp","unknown",""
"55059","tcp","unknown",""
"55060","tcp","unknown",""
"55061","tcp","unknown",""
"55062","tcp","unknown",""
"55063","tcp","unknown",""
"55064","tcp","unknown",""
"55065","tcp","unknown",""
"55066","tcp","unknown",""
"55067","tcp","unknown",""
"55068","tcp","unknown",""
"55069","tcp","unknown",""
"55070","tcp","unknown",""
"55071","tcp","unknown",""
"55072","tcp","unknown",""
"55073","tcp","unknown",""
"55074","tcp","unknown",""
"55075","tcp","unknown",""
"55076","tcp","unknown",""
"55077","tcp","unknown",""
"55078","tcp","unknown",""
"55079","tcp","unknown",""
"55080","tcp","unknown",""
"55081","tcp","unknown",""
"55082","tcp","unknown",""
"55083","tcp","unknown",""
"55084","tcp","unknown",""
"55085","tcp","unknown",""
"55086","tcp","unknown",""
"55087","tcp","unknown",""
"55088","tcp","unknown",""
"55089","tcp","unknown",""
"55090","tcp","unknown",""
"55091","tcp","unknown",""
"55092","tcp","unknown",""
"55093","tcp","unknown",""
"55094","tcp","unknown",""
"55095","tcp","unknown",""
"55096","tcp","unknown",""
"55097","tcp","unknown",""
"55098","tcp","unknown",""
"55099","tcp","unknown",""
"55100","tcp","unknown",""
"55101","tcp","unknown",""
"55102","tcp","unknown",""
"55103","tcp","unknown",""
"55104","tcp","unknown",""
"55105","tcp","unknown",""
"55106","tcp","unknown",""
"55107","tcp","unknown",""
"55108","tcp","unknown",""
"55109","tcp","unknown",""
"55110","tcp","unknown",""
"55111","tcp","unknown",""
"55112","tcp","unknown",""
"55113","tcp","unknown",""
"55114","tcp","unknown",""
"55115","tcp","unknown",""
"55116","tcp","unknown",""
"55117","tcp","unknown",""
"55118","tcp","unknown",""
"55119","tcp","unknown",""
"55120","tcp","unknown",""
"55121","tcp","unknown",""
"55122","tcp","unknown",""
"55123","tcp","unknown",""
"55124","tcp","unknown",""
"55125","tcp","unknown",""
"55126","tcp","unknown",""
"55127","tcp","unknown",""
"55128","tcp","unknown",""
"55129","tcp","unknown",""
"55130","tcp","unknown",""
"55131","tcp","unknown",""
"55132","tcp","unknown",""
"55133","tcp","unknown",""
"55134","tcp","unknown",""
"55135","tcp","unknown",""
"55136","tcp","unknown",""
"55137","tcp","unknown",""
"55138","tcp","unknown",""
"55139","tcp","unknown",""
"55140","tcp","unknown",""
"55141","tcp","unknown",""
"55142","tcp","unknown",""
"55143","tcp","unknown",""
"55144","tcp","unknown",""
"55145","tcp","unknown",""
"55146","tcp","unknown",""
"55147","tcp","unknown",""
"55148","tcp","unknown",""
"55149","tcp","unknown",""
"55150","tcp","unknown",""
"55151","tcp","unknown",""
"55152","tcp","unknown",""
"55153","tcp","unknown",""
"55154","tcp","unknown",""
"55155","tcp","unknown",""
"55156","tcp","unknown",""
"55157","tcp","unknown",""
"55158","tcp","unknown",""
"55159","tcp","unknown",""
"55160","tcp","unknown",""
"55161","tcp","unknown",""
"55162","tcp","unknown",""
"55163","tcp","unknown",""
"55164","tcp","unknown",""
"55165","tcp","unknown",""
"55166","tcp","unknown",""
"55167","tcp","unknown",""
"55168","tcp","unknown",""
"55169","tcp","unknown",""
"55170","tcp","unknown",""
"55171","tcp","unknown",""
"55172","tcp","unknown",""
"55173","tcp","unknown",""
"55174","tcp","unknown",""
"55175","tcp","unknown",""
"55176","tcp","unknown",""
"55177","tcp","unknown",""
"55178","tcp","unknown",""
"55179","tcp","unknown",""
"55180","tcp","unknown",""
"55181","tcp","unknown",""
"55182","tcp","unknown",""
"55183","tcp","unknown",""
"55184","tcp","unknown",""
"55185","tcp","unknown",""
"55186","tcp","unknown",""
"55187","tcp","unknown",""
"55188","tcp","unknown",""
"55189","tcp","unknown",""
"55190","tcp","unknown",""
"55191","tcp","unknown",""
"55192","tcp","unknown",""
"55193","tcp","unknown",""
"55194","tcp","unknown",""
"55195","tcp","unknown",""
"55196","tcp","unknown",""
"55197","tcp","unknown",""
"55198","tcp","unknown",""
"55199","tcp","unknown",""
"55200","tcp","unknown",""
"55201","tcp","unknown",""
"55202","tcp","unknown",""
"55203","tcp","unknown",""
"55204","tcp","unknown",""
"55205","tcp","unknown",""
"55206","tcp","unknown",""
"55207","tcp","unknown",""
"55208","tcp","unknown",""
"55209","tcp","unknown",""
"55210","tcp","unknown",""
"55211","tcp","unknown",""
"55212","tcp","unknown",""
"55213","tcp","unknown",""
"55214","tcp","unknown",""
"55215","tcp","unknown",""
"55216","tcp","unknown",""
"55217","tcp","unknown",""
"55218","tcp","unknown",""
"55219","tcp","unknown",""
"55220","tcp","unknown",""
"55221","tcp","unknown",""
"55222","tcp","unknown",""
"55223","tcp","unknown",""
"55224","tcp","unknown",""
"55225","tcp","unknown",""
"55226","tcp","unknown",""
"55227","tcp","unknown",""
"55228","tcp","unknown",""
"55229","tcp","unknown",""
"55230","tcp","unknown",""
"55231","tcp","unknown",""
"55232","tcp","unknown",""
"55233","tcp","unknown",""
"55234","tcp","unknown",""
"55235","tcp","unknown",""
"55236","tcp","unknown",""
"55237","tcp","unknown",""
"55238","tcp","unknown",""
"55239","tcp","unknown",""
"55240","tcp","unknown",""
"55241","tcp","unknown",""
"55242","tcp","unknown",""
"55243","tcp","unknown",""
"55244","tcp","unknown",""
"55245","tcp","unknown",""
"55246","tcp","unknown",""
"55247","tcp","unknown",""
"55248","tcp","unknown",""
"55249","tcp","unknown",""
"55250","tcp","unknown",""
"55251","tcp","unknown",""
"55252","tcp","unknown",""
"55253","tcp","unknown",""
"55254","tcp","unknown",""
"55255","tcp","unknown",""
"55256","tcp","unknown",""
"55257","tcp","unknown",""
"55258","tcp","unknown",""
"55259","tcp","unknown",""
"55260","tcp","unknown",""
"55261","tcp","unknown",""
"55262","tcp","unknown",""
"55263","tcp","unknown",""
"55264","tcp","unknown",""
"55265","tcp","unknown",""
"55266","tcp","unknown",""
"55267","tcp","unknown",""
"55268","tcp","unknown",""
"55269","tcp","unknown",""
"55270","tcp","unknown",""
"55271","tcp","unknown",""
"55272","tcp","unknown",""
"55273","tcp","unknown",""
"55274","tcp","unknown",""
"55275","tcp","unknown",""
"55276","tcp","unknown",""
"55277","tcp","unknown",""
"55278","tcp","unknown",""
"55279","tcp","unknown",""
"55280","tcp","unknown",""
"55281","tcp","unknown",""
"55282","tcp","unknown",""
"55283","tcp","unknown",""
"55284","tcp","unknown",""
"55285","tcp","unknown",""
"55286","tcp","unknown",""
"55287","tcp","unknown",""
"55288","tcp","unknown",""
"55289","tcp","unknown",""
"55290","tcp","unknown",""
"55291","tcp","unknown",""
"55292","tcp","unknown",""
"55293","tcp","unknown",""
"55294","tcp","unknown",""
"55295","tcp","unknown",""
"55296","tcp","unknown",""
"55297","tcp","unknown",""
"55298","tcp","unknown",""
"55299","tcp","unknown",""
"55300","tcp","unknown",""
"55301","tcp","unknown",""
"55302","tcp","unknown",""
"55303","tcp","unknown",""
"55304","tcp","unknown",""
"55305","tcp","unknown",""
"55306","tcp","unknown",""
"55307","tcp","unknown",""
"55308","tcp","unknown",""
"55309","tcp","unknown",""
"55310","tcp","unknown",""
"55311","tcp","unknown",""
"55312","tcp","unknown",""
"55313","tcp","unknown",""
"55314","tcp","unknown",""
"55315","tcp","unknown",""
"55316","tcp","unknown",""
"55317","tcp","unknown",""
"55318","tcp","unknown",""
"55319","tcp","unknown",""
"55320","tcp","unknown",""
"55321","tcp","unknown",""
"55322","tcp","unknown",""
"55323","tcp","unknown",""
"55324","tcp","unknown",""
"55325","tcp","unknown",""
"55326","tcp","unknown",""
"55327","tcp","unknown",""
"55328","tcp","unknown",""
"55329","tcp","unknown",""
"55330","tcp","unknown",""
"55331","tcp","unknown",""
"55332","tcp","unknown",""
"55333","tcp","unknown",""
"55334","tcp","unknown",""
"55335","tcp","unknown",""
"55336","tcp","unknown",""
"55337","tcp","unknown",""
"55338","tcp","unknown",""
"55339","tcp","unknown",""
"55340","tcp","unknown",""
"55341","tcp","unknown",""
"55342","tcp","unknown",""
"55343","tcp","unknown",""
"55344","tcp","unknown",""
"55345","tcp","unknown",""
"55346","tcp","unknown",""
"55347","tcp","unknown",""
"55348","tcp","unknown",""
"55349","tcp","unknown",""
"55350","tcp","unknown",""
"55351","tcp","unknown",""
"55352","tcp","unknown",""
"55353","tcp","unknown",""
"55354","tcp","unknown",""
"55355","tcp","unknown",""
"55356","tcp","unknown",""
"55357","tcp","unknown",""
"55358","tcp","unknown",""
"55359","tcp","unknown",""
"55360","tcp","unknown",""
"55361","tcp","unknown",""
"55362","tcp","unknown",""
"55363","tcp","unknown",""
"55364","tcp","unknown",""
"55365","tcp","unknown",""
"55366","tcp","unknown",""
"55367","tcp","unknown",""
"55368","tcp","unknown",""
"55369","tcp","unknown",""
"55370","tcp","unknown",""
"55371","tcp","unknown",""
"55372","tcp","unknown",""
"55373","tcp","unknown",""
"55374","tcp","unknown",""
"55375","tcp","unknown",""
"55376","tcp","unknown",""
"55377","tcp","unknown",""
"55378","tcp","unknown",""
"55379","tcp","unknown",""
"55380","tcp","unknown",""
"55381","tcp","unknown",""
"55382","tcp","unknown",""
"55383","tcp","unknown",""
"55384","tcp","unknown",""
"55385","tcp","unknown",""
"55386","tcp","unknown",""
"55387","tcp","unknown",""
"55388","tcp","unknown",""
"55389","tcp","unknown",""
"55390","tcp","unknown",""
"55391","tcp","unknown",""
"55392","tcp","unknown",""
"55393","tcp","unknown",""
"55394","tcp","unknown",""
"55395","tcp","unknown",""
"55396","tcp","unknown",""
"55397","tcp","unknown",""
"55398","tcp","unknown",""
"55399","tcp","unknown",""
"55400","tcp","unknown",""
"55401","tcp","unknown",""
"55402","tcp","unknown",""
"55403","tcp","unknown",""
"55404","tcp","unknown",""
"55405","tcp","unknown",""
"55406","tcp","unknown",""
"55407","tcp","unknown",""
"55408","tcp","unknown",""
"55409","tcp","unknown",""
"55410","tcp","unknown",""
"55411","tcp","unknown",""
"55412","tcp","unknown",""
"55413","tcp","unknown",""
"55414","tcp","unknown",""
"55415","tcp","unknown",""
"55416","tcp","unknown",""
"55417","tcp","unknown",""
"55418","tcp","unknown",""
"55419","tcp","unknown",""
"55420","tcp","unknown",""
"55421","tcp","unknown",""
"55422","tcp","unknown",""
"55423","tcp","unknown",""
"55424","tcp","unknown",""
"55425","tcp","unknown",""
"55426","tcp","unknown",""
"55427","tcp","unknown",""
"55428","tcp","unknown",""
"55429","tcp","unknown",""
"55430","tcp","unknown",""
"55431","tcp","unknown",""
"55432","tcp","unknown",""
"55433","tcp","unknown",""
"55434","tcp","unknown",""
"55435","tcp","unknown",""
"55436","tcp","unknown",""
"55437","tcp","unknown",""
"55438","tcp","unknown",""
"55439","tcp","unknown",""
"55440","tcp","unknown",""
"55441","tcp","unknown",""
"55442","tcp","unknown",""
"55443","tcp","unknown",""
"55444","tcp","unknown",""
"55445","tcp","unknown",""
"55446","tcp","unknown",""
"55447","tcp","unknown",""
"55448","tcp","unknown",""
"55449","tcp","unknown",""
